1649199604;869170034063280;0.86;3.22
1649199604;869170033930471;2.21;2.61
1649199607;869170034045121;1.5;2.77
1649199608;869170034081928;1.97;2.87
1649199609;869170034044686;0.92;2.68
1649199617;869170034050550;2.87;4.3
1649199617;869170033931073;1.53;2.83
1649199618;869170033930711;1.98;3.55
1649199629;869170033935751;1.88;2.95
1649199630;869170034050733;1.9;2.18
1649199633;869170033930547;1.01;1.31
1649199635;869170033930471;2.1;2.6
1649199642;869170034045121;1.25;1.81
1649199643;869170034081928;2.1;3.3
1649199652;869170034050550;3.12;4.12
1649199652;869170033931073;1.2;2.63
1649199652;869170034052879;1.72;3.12
1649199665;869170033935751;1.83;2.33
1649199666;869170033930471;1.77;2.53
1649199666;869170034063280;0.93;2.02
1649199667;869170034044686;1.23;3.05
1649199668;869170033930547;1.15;1.59
1649199678;869170034081928;1.33;2.15
1649199681;869170034052879;1.8;2.67
1649199687;869170033931073;1.45;1.95
1649199699;869170034050733;1.53;2.03
1649199699;869170034045121;1.02;2.45
1649199700;869170033935751;1.53;1.95
1649199701;869170034063280;1.55;2.36
1649199702;869170034044686;1.51;3.48
1649199708;869170034050550;3.45;4.63
1649199713;869170034081928;2.13;3.0
1649199716;869170034052879;1.54;2.25
1649199720;869170033930471;1.46;2.27
1649199723;869170033931073;1.6;2.37
1649199725;869170033930547;1.13;2.15
1649199734;869170034045121;1.23;2.57
1649199735;869170034050733;1.43;1.83
1649199736;869170034063280;1.75;2.77
1649199738;869170034044686;0.88;2.77
1649199742;869170033935751;1.32;2.0
1649199743;869170034050550;6.55;8.0
1649199748;869170034081928;2.1;3.45
1649199750;869170033930471;1.75;2.15
1649199751;869170034052879;1.8;2.88
1649199757;869170033930547;0.73;1.33
1649199758;869170033931073;1.45;2.13
1649199770;869170034050733;1.8;2.13
1649199770;869170034045121;1.14;2.13
1649199771;869170034063280;1.48;2.0
1649199773;869170034044686;1.3;2.1
1649199778;869170034050550;4.45;4.75
1649199784;869170033930547;0.93;1.37
1649199786;869170034052879;1.78;2.93
1649199786;869170033930471;1.82;2.5
1649199803;869170034063280;1.95;2.73
1649199805;869170034050733;1.68;1.98
1649199805;869170034045121;0.9;1.18
1649199807;869170034081928;1.62;3.27
1649199808;869170033935751;0.77;1.65
1649199809;869170034044686;0.73;2.05
1649199811;869170033930547;0.93;1.48
1649199813;869170034050550;2.4;2.95
1649199817;869170033931073;1.35;2.55
