1657234803;869170034045121;1.48;2.09
1657234806;869170033930620;0.98;1.05
1657234806;869170034044686;1.0;1.11
1657234807;869170034081928;1.8;2.16
1657234809;869170033931073;1.12;1.55
1657234814;869170033930547;1.23;1.37
1657234815;869170034063280;0.8;0.97
1657234823;869170034052879;0.91;0.93
1657234827;869170033930711;1.58;2.23
1657234831;869170033930471;0.87;1.3
1657234832;869170034050733;1.7;1.75
1657234839;869170034045121;1.22;1.68
1657234841;869170034044686;1.31;1.75
1657234842;869170034081928;2.25;2.98
1657234844;869170033931073;1.87;1.9
1657234844;869170033935751;0.68;0.78
1657234850;869170034063280;0.7;0.9
1657234852;869170033930547;0.83;1.07
1657234859;869170034052879;1.17;1.75
1657234862;869170033930711;1.55;2.15
1657234864;869170033930620;1.07;1.07
1657234866;869170033930471;0.83;0.83
1657234867;869170034050733;1.35;1.68
1657234874;869170034045121;0.93;1.13
1657234876;869170034044686;1.27;1.55
1657234877;869170034081928;2.13;2.57
1657234879;869170033931073;1.22;1.52
1657234879;869170033935751;0.6;1.18
1657234885;869170034063280;0.83;1.37
1657234887;869170033930547;0.68;0.77
1657234893;869170034052879;1.38;1.38
1657234899;869170033930620;1.27;1.5
1657234901;869170033930471;0.88;0.88
1657234901;869170033930711;1.25;1.85
1657234902;869170034050733;1.28;1.37
1657234911;869170034044686;0.73;0.93
1657234911;869170034081928;1.77;1.77
1657234911;869170033931073;0.83;1.02
1657234914;869170033935751;0.9;1.25
1657234934;869170033930620;0.82;0.98
1657234937;869170034050733;1.67;1.92
1657234937;869170033930711;1.32;1.84
1657234938;869170034081928;2.57;2.83
1657234938;869170033931073;1.6;1.7
1657234939;869170034045121;1.57;1.7
1657234944;869170034052879;0.88;0.88
1657234946;869170033930547;0.85;1.15
1657234947;869170034063280;1.13;1.2
1657234949;869170033935751;0.93;1.33
1657234962;869170033930471;1.2;1.63
1657234969;869170033930620;1.37;1.47
1657234972;869170034044686;1.23;1.23
1657234979;869170034052879;1.02;1.02
1657234981;869170033930547;0.73;0.92
1657234982;869170034063280;1.0;1.12
1657234983;869170034045121;1.75;2.18
1657234984;869170033935751;0.6;0.77
1657234989;869170033931073;1.17;1.2
1657234989;869170034081928;2.02;2.58
1657234993;869170034050733;1.42;1.48
1657234997;869170033930471;1.0;1.23
1657235003;869170033930711;1.55;2.15
1657235004;869170033930620;1.1;1.13
1657235014;869170034052879;0.77;0.93
1657235015;869170034044686;0.93;1.12
1657235016;869170033931073;1.03;1.36
1657235016;869170034081928;2.05;2.2
1657235017;869170033930547;0.87;1.03
1657235017;869170034063280;0.98;1.12
1657235024;869170034045121;1.12;1.28
1657235032;869170033930471;1.07;1.17
1657235037;869170034050733;1.28;1.42
1657235040;869170033935751;0.61;0.73
1657235043;869170033931073;0.93;1.03
1657235043;869170034081928;2.55;3.28
1657235050;869170034052879;0.98;1.0
1657235052;869170033930547;0.92;1.07
1657235052;869170034063280;1.05;1.37
1657235057;869170034044686;0.65;1.28
1657235059;869170034045121;1.53;2.23
1657235064;869170033930620;1.08;1.42
1657235067;869170033930471;1.03;1.16
1657235073;869170033930711;1.45;1.8
