1648854005;869170033930711;2.68;3.8
1648854008;869170033930547;3.28;3.4
1648854009;869170034044686;1.73;2.55
1648854012;869170034063280;3.43;4.06
1648854015;869170034081928;3.77;4.27
1648854021;869170034050733;0.96;1.11
1648854031;869170034045121;3.12;3.87
1648854033;869170034052879;3.32;3.53
1648854039;869170033930471;1.72;2.02
1648854041;869170033930711;2.98;3.75
1648854043;869170034081928;3.9;4.57
1648854043;869170033931073;2.17;2.47
1648854045;869170034044686;1.66;3.3
1648854047;869170034063280;4.5;5.77
1648854052;869170034050550;2.18;2.75
1648854055;869170034050733;1.53;1.78
1648854060;869170033935751;8.42;9.23
1648854067;869170034045121;3.55;4.17
1648854067;869170033930547;2.94;3.27
1648854068;869170034052879;2.93;3.13
1648854074;869170033930471;1.33;1.33
1648854077;869170034063280;4.4;5.03
1648854077;869170033930711;2.78;3.03
1648854078;869170034081928;3.46;3.83
1648854079;869170033931073;2.17;2.73
1648854080;869170034044686;1.63;2.23
1648854088;869170034050733;0.95;1.3
1648854088;869170034050550;2.42;2.48
1648854096;869170033935751;4.38;4.88
1648854097;869170034052879;3.03;3.57
1648854102;869170034045121;3.48;3.78
1648854102;869170033930547;2.82;3.15
1648854104;869170034063280;3.5;3.6
1648854110;869170033930471;1.25;1.8
1648854113;869170034081928;3.68;5.0
1648854113;869170033930711;2.8;3.05
1648854115;869170034050733;1.49;1.87
1648854115;869170033931073;1.97;2.17
1648854116;869170034044686;1.42;2.42
1648854123;869170034050550;2.98;3.33
1648854124;869170034052879;2.42;2.92
1648854131;869170034063280;3.57;4.07
1648854137;869170033930547;3.17;3.83
1648854139;869170033935751;3.15;3.55
1648854146;869170034050733;1.16;1.64
1648854146;869170033930471;1.36;2.02
1648854150;869170033931073;2.63;3.0
1648854158;869170034050550;2.47;3.2
1648854159;869170034045121;3.17;3.37
1648854171;869170034081928;3.77;4.2
1648854173;869170033930547;2.46;2.97
1648854174;869170034044686;1.9;1.9
1648854175;869170033930471;1.6;2.0
1648854175;869170034052879;3.0;3.27
1648854183;869170034063280;3.6;4.0
1648854186;869170033931073;2.3;2.3
1648854193;869170034050550;2.58;3.03
1648854193;869170034045121;3.2;3.4
1648854203;869170034050733;1.35;1.52
1648854204;869170033935751;2.27;2.77
1648854206;869170034081928;3.88;4.83
1648854208;869170033930547;2.32;2.66
1648854209;869170034044686;1.68;2.63
1648854210;869170034052879;2.57;2.8
1648854218;869170034063280;3.13;3.87
1648854226;869170033930471;1.83;2.43
1648854228;869170034045121;3.37;3.45
1648854238;869170034050733;1.68;1.98
1648854240;869170033935751;2.35;3.22
1648854241;869170034081928;3.42;3.88
1648854243;869170033931073;2.47;2.83
1648854246;869170034052879;2.72;2.92
1648854249;869170033930711;2.55;2.73
1648854250;869170034044686;1.8;2.6
1648854253;869170034063280;3.55;3.73
1648854253;869170033930471;1.83;1.83
1648854253;869170034050550;2.12;2.63
1648854267;869170033930547;2.88;3.63
1648854270;869170033931073;2.6;3.1
1648854273;869170034050733;1.02;1.22
1648854275;869170033935751;2.43;3.0
1648854276;869170034081928;3.57;4.05
1648854279;869170034052879;3.53;4.07
1648854280;869170033930471;1.73;1.73
1648854287;869170034044686;1.6;2.1
1648854288;869170034063280;3.67;4.4
1648854288;869170034050550;2.72;2.72
1648854297;869170033931073;2.73;3.03
1648854299;869170034045121;3.17;3.73
1648854302;869170033930547;2.98;3.43
