1653606002;869170034050550;2.62;3.65
1653606004;869170033930471;1.94;2.54
1653606004;869170033935751;1.93;3.1
1653606005;869170033930711;2.8;4.82
1653606008;869170034045121;2.78;4.68
1653606008;869170034063280;2.72;4.18
1653606014;869170033931073;2.87;3.97
1653606016;869170034050733;1.73;2.4
1653606019;869170034052879;2.5;3.35
1653606021;869170033930547;2.13;3.4
1653606030;869170033930653;2.39;3.73
1653606033;869170034081928;3.7;5.05
1653606035;869170034045121;2.17;3.13
1653606037;869170034050550;2.16;2.92
1653606039;869170033935751;1.9;3.1
1653606040;869170033930471;2.87;3.33
1653606043;869170034063280;2.37;3.9
1653606046;869170033930620;3.47;4.63
1653606051;869170034050733;2.33;3.0
1653606055;869170034052879;2.52;4.22
1653606057;869170033930547;2.25;2.86
1653606062;869170034045121;2.17;3.7
1653606065;869170033930653;2.7;3.61
1653606068;869170034081928;5.75;8.2
1653606073;869170033930620;3.42;5.12
1653606074;869170033935751;3.03;4.97
1653606075;869170033931073;2.28;3.75
1653606087;869170034063280;2.48;3.27
1653606096;869170033930711;2.38;4.1
1653606097;869170034052879;3.3;4.33
1653606097;869170034050550;2.88;3.92
1653606100;869170033930653;3.07;4.12
1653606100;869170033930471;2.78;3.83
1653606103;869170034081928;3.07;5.5
1653606105;869170033930620;3.87;5.53
1653606108;869170033931073;1.81;2.95
1653606111;869170034045121;2.67;3.13
1653606111;869170034050733;2.23;3.47
1653606116;869170033930547;2.1;2.43
1653606130;869170033930711;3.28;3.93
1653606131;869170033935751;2.4;2.77
1653606132;869170034050550;3.1;4.97
1653606135;869170034081928;3.64;5.18
1653606135;869170033931073;1.97;2.69
1653606135;869170033930471;2.53;3.88
1653606138;869170034045121;2.83;3.93
1653606141;869170033930620;2.92;6.08
1653606146;869170034050733;1.9;2.5
1653606152;869170033930547;2.27;3.17
1653606156;869170033930653;2.57;3.7
1653606156;869170034063280;2.86;4.48
1653606156;869170034052879;2.66;4.17
1653606162;869170033931073;2.3;4.15
1653606164;869170033930711;3.03;4.53
1653606166;869170034045121;3.06;5.54
1653606166;869170033935751;2.5;2.97
1653606167;869170034050550;2.59;3.43
1653606170;869170033930471;1.77;2.47
1653606176;869170033930620;3.27;5.12
1653606181;869170034050733;1.77;2.42
1653606183;869170033930653;2.8;3.6
1653606185;869170034063280;2.83;3.94
1653606185;869170034081928;3.88;5.7
1653606187;869170033930547;2.07;3.22
1653606189;869170033931073;2.8;4.53
1653606191;869170034052879;3.37;4.28
1653606197;869170033930471;2.7;4.77
1653606199;869170033930711;3.74;4.26
