1642028400;869170034040783;36.0;41.0;53.388027;-6.17106
1642028403;869170034084252;5.08;7.75;53.325205;-6.342672
1642028414;869170034084252;5.0;8.17;53.325205;-6.342672
1642028423;869170034041377;39.33;49.5;53.35278;-6.401905
1642028431;869170034040783;28.0;30.83;53.388027;-6.17106
1642028435;869170034041377;38.25;45.67;53.35278;-6.401905
1642028442;869170034040783;31.5;32.0;53.388027;-6.17106
1642028444;869170034084252;5.5;9.0;53.325203;-6.34267
1642028447;869170034041377;38.08;44.83;53.35278;-6.401905
1642028453;869170034040783;30.55;32.55;53.388027;-6.17106
1642028456;869170034084252;5.83;8.75;53.325203;-6.34267
1642028458;869170034041377;39.09;43.55;53.35278;-6.401905
1642028465;869170034040783;29.17;30.5;53.388027;-6.171062
1642028467;869170034084252;6.17;7.17;53.325202;-6.342667
1642028470;869170034041377;41.0;49.08;53.35278;-6.401905
1642028476;869170034040783;27.92;28.42;53.388027;-6.171062
1642028479;869170034084252;4.92;5.0;53.3252;-6.342667
1642028490;869170034084252;5.5;8.5;53.3252;-6.342667
1642028501;869170034041377;45.92;58.0;53.35278;-6.401905
1642028507;869170034040783;31.77;36.77;53.388027;-6.171062
1642028512;869170034041377;46.08;57.08;53.35278;-6.401905
1642028518;869170034040783;31.33;35.5;53.388027;-6.171062
1642028520;869170034084252;3.17;4.67;53.3252;-6.342668
1642028524;869170034041377;48.5;58.83;53.35278;-6.401907
1642028530;869170034040783;27.83;29.67;53.388027;-6.171062
1642028531;869170034084252;4.0;8.42;53.3252;-6.342668
1642028536;869170034041377;48.83;60.75;53.35278;-6.401907
1642028542;869170034040783;29.58;31.33;53.388027;-6.171062
1642028543;869170034084252;3.83;7.33;53.3252;-6.342668
1642028548;869170034041377;48.0;58.42;53.35278;-6.401907
1642028553;869170034040783;28.33;31.92;53.388027;-6.171062
1642028554;869170034084252;4.58;6.0;53.3252;-6.342668
1642028566;869170034084252;6.33;8.33;53.325198;-6.342665
1642028578;869170034041377;46.33;56.67;53.35278;-6.401907
1642028583;869170034040783;32.92;37.58;53.388027;-6.171062
1642028590;869170034041377;48.5;59.17;53.352782;-6.401907
1642028595;869170034040783;30.83;34.17;53.388027;-6.171062
1642028596;869170034084252;5.67;8.83;53.325202;-6.342663
1642028601;869170034041377;44.08;56.67;53.35278;-6.401907
1642028607;869170034084252;4.42;7.42;53.325205;-6.342673
