1633215605;869170033931073;0.07;0.78
1633215606;869170033930620;2.95;3.62
1633215609;869170033930653;0.23;0.5
1633215614;869170034052879;0.22;0.53
1633215615;869170033895286;1.5;2.28
1633215615;869170033935751;0.48;1.05
1633215616;869170033930810;0.13;0.38
1633215620;869170034063280;0.28;0.92
1633215621;869170034050733;0.68;0.83
1633215623;869170033930471;0.78;1.57
1633215625;869170034044686;0.05;1.12
1633215628;869170034086034;1.33;1.82
1633215629;869170034045121;1.02;1.74
1633215634;869170034081928;0.9;1.47
1633215639;869170033895328;0.3;0.43
1633215639;869170034050550;1.33;1.52
1633215641;869170033930620;2.35;3.63
1633215650;869170034052879;0.63;1.07
1633215651;869170033930810;0.3;0.4
1633215656;869170034050733;0.83;1.07
1633215656;869170033930711;1.68;2.48
1633215658;869170033935751;0.68;1.63
1633215658;869170033895286;1.3;1.43
1633215661;869170033930547;0.11;0.58
1633215663;869170034086034;0.93;1.67
1633215664;869170034045121;0.68;1.13
1633215665;869170033931073;0.58;0.63
1633215667;869170033930653;0.27;0.88
1633215670;869170034081928;0.88;2.07
1633215674;869170033895328;0.2;0.82
1633215675;869170034050550;2.3;2.7
1633215684;869170033930471;0.62;1.08
1633215685;869170034044686;0.43;1.55
1633215686;869170033930810;0.07;0.85
1633215691;869170034050733;1.02;1.4
1633215694;869170034052879;0.67;1.27
1633215694;869170034063280;0.23;0.57
1633215696;869170033930547;0.18;0.4
1633215698;869170034086034;0.9;1.13
1633215699;869170033930620;3.4;4.47
1633215700;869170033931073;0.52;1.13
1633215700;869170034045121;0.43;1.13
1633215701;869170033895286;1.78;2.07
1633215701;869170033935751;0.58;0.73
1633215702;869170033930653;0.38;0.71
1633215705;869170034081928;0.6;1.17
1633215710;869170034050550;1.28;1.78
1633215719;869170033930471;0.91;1.32
1633215719;869170034044686;0.45;1.62
1633215723;869170033930711;0.75;1.55
1633215725;869170034086034;0.6;1.33
1633215726;869170034050733;0.92;0.93
1633215730;869170034052879;0.75;1.3
1633215734;869170033930620;2.32;3.17
1633215735;869170033895328;0.2;1.0
1633215736;869170033931073;0.5;1.37
1633215737;869170033930653;0.48;0.6
1633215740;869170034081928;0.93;1.58
1633215745;869170034050550;1.17;1.67
1633215752;869170034086034;0.79;1.83
1633215753;869170034044686;0.2;0.92
1633215755;869170033930471;0.63;1.57
1633215757;869170034045121;0.63;0.85
1633215758;869170033930547;0.09;0.58
1633215761;869170034050733;0.92;0.92
1633215764;869170034063280;0.23;0.63
1633215765;869170033930620;2.5;3.07
1633215766;869170034052879;0.95;1.27
1633215767;869170033895286;1.78;2.9
1633215769;869170033935751;0.35;0.5
1633215770;869170033895328;0.03;0.6
1633215771;869170033931073;0.7;2.03
1633215773;869170033930653;0.47;0.84
1633215779;869170033930810;0.2;0.67
1633215780;869170034050550;1.42;1.52
1633215787;869170034045121;0.4;1.47
1633215789;869170034044686;0.28;1.22
1633215790;869170033930471;0.46;0.57
1633215792;869170033930620;1.8;3.63
1633215793;869170033930547;0.22;0.42
1633215799;869170034081928;0.94;2.13
1633215802;869170033895286;1.33;2.6
1633215804;869170033935751;0.45;0.77
1633215805;869170033895328;0.07;0.13
1633215807;869170033931073;0.5;0.82
1633215808;869170033930653;0.23;0.37
1633215812;869170034086034;1.38;2.32
1633215814;869170033930810;0.03;0.63
1633215819;869170033930620;1.03;1.6
1633215822;869170034050733;1.0;1.73
1633215822;869170034045121;0.97;2.3
1633215824;869170034052879;0.67;1.57
1633215825;869170034044686;0.12;1.13
1633215826;869170033930471;0.52;0.57
1633215826;869170034063280;0.2;0.37
1633215834;869170034081928;0.9;1.43
1633215837;869170033895286;1.63;2.33
1633215839;869170033935751;0.33;0.8
1633215840;869170033895328;0.08;0.74
1633215843;869170034050550;1.12;1.68
1633215848;869170034086034;1.72;2.61
1633215849;869170033930810;0.07;0.17
1633215857;869170034045121;0.88;1.98
1633215858;869170034050733;0.7;1.0
1633215861;869170034063280;0.33;0.52
1633215861;869170034052879;0.75;1.07
1633215867;869170033931073;0.25;1.09
1633215868;869170033930653;0.48;0.52
1633215869;869170034081928;0.83;1.67
1633215870;869170033895286;2.27;2.77
1633215871;869170033930620;1.17;2.03
1633215874;869170033935751;0.45;1.58
1633215875;869170033895328;0.18;1.22
1633215877;869170033930810;0.53;0.67
1633215879;869170034050550;0.75;1.0
1633215879;869170034086034;1.4;1.93
1633215885;869170034044686;0.05;0.55
1633215886;869170033930471;0.53;1.6
1633215892;869170034045121;1.03;1.63
1633215893;869170034050733;0.92;1.03
1633215896;869170034063280;0.13;0.27
1633215898;869170033930620;0.93;1.9
1633215899;869170033895286;2.3;3.42
1633215900;869170033930547;0.24;0.54
1633215902;869170033931073;0.38;1.16
1633215903;869170033930653;0.34;0.44
1633215904;869170034081928;1.07;1.93
1633215904;869170033930810;0.33;0.43
1633215905;869170034052879;0.7;1.13
1633215906;869170034086034;1.2;1.87
1633215909;869170033935751;0.5;1.03
1633215914;869170034050550;1.18;1.75
1633215920;869170034044686;0.13;1.2
1633215922;869170033930471;0.27;0.95
1633215925;869170033930620;0.64;0.74
1633215928;869170034050733;1.19;1.75
1633215931;869170034063280;0.25;0.4
1633215933;869170034086034;1.62;1.9
1633215936;869170033895328;0.17;0.93
1633215938;869170033931073;0.37;1.59
1633215938;869170033930653;0.23;0.42
1633215938;869170034081928;1.1;2.2
1633215941;869170034052879;0.85;1.48
1633215949;869170034050550;0.92;1.52
1633215950;869170034045121;0.56;0.77
1633215952;869170033930620;0.87;1.27
1633215952;869170033930810;1.43;2.4
1633215954;869170033930471;0.57;0.87
1633215955;869170034044686;0.62;2.36
1633215958;869170033895286;1.95;2.77
1633215963;869170034050733;0.9;1.07
1633215966;869170033935751;0.48;0.88
1633215971;869170033895328;0.33;1.22
1633215972;869170034063280;0.12;0.18
1633215973;869170033931073;0.34;0.83
1633215974;869170033930653;0.23;0.66
1633215977;869170034052879;0.66;1.11
1633215979;869170033930810;1.04;1.11
1633215979;869170033930620;0.6;1.13
1633215981;869170033930471;0.63;0.95
1633215985;869170034050550;0.83;0.92
1633215986;869170034045121;0.76;1.3
1633215989;869170034044686;0.13;1.52
1633215989;869170034081928;1.0;1.8
1633215992;869170033895286;1.77;1.93
1633215995;869170033930547;0.07;0.43
1633215997;869170034086034;1.42;1.92
1633216000;869170033931073;0.5;0.67
1633216001;869170033935751;0.42;0.87
1633216006;869170033895328;0.07;0.37
1633216008;869170033930711;1.4;2.4
1633216008;869170033930471;0.49;0.83
1633216009;869170033930653;0.07;0.44
1633216014;869170033930810;0.86;1.36
1633216015;869170034081928;1.08;1.65
1633216020;869170034044686;0.3;1.4
1633216022;869170034045121;0.47;0.47
1633216024;869170034050733;0.83;1.06
1633216027;869170033895286;1.27;1.68
1633216029;869170033930620;0.65;1.13
1633216031;869170033930547;0.07;0.85
1633216033;869170034086034;0.83;1.82
1633216035;869170034052879;0.73;1.45
1633216037;869170033935751;0.25;0.78
1633216041;869170033895328;0.38;0.82
1633216042;869170034063280;0.47;0.85
1633216042;869170034081928;0.67;1.25
1633216046;869170034050550;1.48;1.88
1633216053;869170033931073;0.13;0.33
1633216056;869170033930620;0.8;1.97
1633216057;869170034045121;0.69;0.91
1633216058;869170034050733;0.58;1.27
1633216059;869170033930471;0.87;1.5
1633216061;869170034086034;0.73;0.9
1633216062;869170033895286;1.13;1.67
1633216066;869170033930547;0.07;0.1
1633216067;869170033930653;0.45;0.78
1633216072;869170034044686;0.07;0.97
1633216072;869170033935751;0.17;0.47
1633216072;869170034052879;0.73;1.03
1633216073;869170034081928;0.6;1.52
1633216080;869170033931073;0.47;1.13
1633216081;869170034050550;0.9;1.4
1633216083;869170033895328;0.45;0.98
1633216083;869170033930620;0.57;1.2
1633216086;869170034063280;0.2;1.0
1633216086;869170033930471;0.48;0.72
1633216088;869170034086034;1.02;1.28
1633216090;869170033895286;1.17;2.07
1633216093;869170034045121;0.93;1.97
1633216093;869170034050733;0.63;1.18
1633216099;869170034044686;0.23;0.63
1633216102;869170033930653;0.18;0.67
1633216102;869170033930547;0.02;0.27
1633216107;869170033931073;0.27;0.8
1633216108;869170034081928;0.78;1.55
1633216108;869170033935751;0.47;0.53
1633216110;869170033930620;0.45;0.98
1633216112;869170034052879;0.82;0.95
1633216116;869170034050550;1.43;1.92
1633216120;869170034086034;0.7;0.85
1633216122;869170033930471;0.54;0.97
1633216123;869170034063280;0.32;0.72
1633216128;869170034050733;1.02;1.2
1633216130;869170034044686;0.07;0.73
1633216130;869170033930810;0.57;0.73
1633216130;869170033930711;1.18;1.8
1633216134;869170033931073;0.3;0.9
1633216137;869170033930653;0.25;0.82
1633216142;869170033895286;1.27;1.6
1633216143;869170033930620;0.52;1.36
1633216148;869170034052879;0.64;0.89
1633216150;869170034045121;0.68;1.7
1633216151;869170033895328;0.33;0.63
1633216151;869170034050550;1.17;1.38
1633216157;869170033930471;0.53;1.07
1633216158;869170034063280;0.11;0.33
1633216161;869170033931073;0.17;0.83
1633216162;869170033930547;0.13;0.2
1633216163;869170034050733;1.02;1.08
1633216165;869170033930810;0.6;1.09
1633216165;869170034044686;0.2;0.9
1633216167;869170034081928;0.63;1.05
1633216169;869170033895286;1.9;2.73
1633216170;869170033935751;0.4;1.08
1633216172;869170033930653;0.55;1.03
1633216179;869170034086034;0.78;1.55
1633216184;869170034052879;1.13;1.75
1633216186;869170034050550;1.02;1.48
1633216186;869170033895328;0.42;1.08
1633216189;869170034063280;0.42;0.92
1633216192;869170033930471;0.63;0.8
1633216194;869170034045121;1.6;2.08
1633216196;869170033895286;2.16;2.36
1633216198;869170033930547;0.08;0.53
1633216200;869170034044686;0.23;1.27
1633216200;869170033930810;0.58;1.11
1633216201;869170033930620;0.65;0.79
1633216202;869170034081928;0.57;0.83
1633216205;869170033935751;0.48;1.2
1633216207;869170033930653;0.5;0.5
1633216214;869170033931073;0.18;0.67
1633216215;869170034086034;0.98;1.36
1633216221;869170033895328;0.23;0.68
1633216223;869170033895286;1.66;1.87
1633216225;869170034050733;0.78;1.4
1633216229;869170034045121;0.68;1.57
1633216235;869170033930810;0.8;1.4
1633216236;869170033930620;0.4;0.43
1633216237;869170034081928;0.57;1.23
1633216241;869170033935751;0.6;0.77
1633216242;869170034052879;0.73;0.9
1633216245;869170034050550;0.8;1.48
1633216250;869170034063280;0.53;2.25
1633216250;869170033931073;0.07;1.23
1633216250;869170034086034;0.69;1.0
1633216252;869170033930471;0.33;0.37
1633216254;869170033895286;1.02;2.1
1633216256;869170033895328;0.17;1.1
1633216260;869170034050733;0.72;0.93
1633216262;869170034044686;0.32;1.12
1633216263;869170033930653;0.51;0.82
1633216264;869170034045121;0.95;1.3
1633216268;869170033930711;1.1;1.35
1633216268;869170033930547;0.13;0.3
1633216270;869170033930810;0.55;0.65
1633216271;869170033930620;0.57;1.15
1633216272;869170034081928;0.63;0.93
1633216276;869170033935751;0.42;0.87
1633216278;869170034052879;0.72;1.02
1633216280;869170034050550;1.0;1.4
1633216284;869170034063280;0.24;1.05
1633216284;869170034086034;0.7;1.08
1633216285;869170033931073;0.18;0.47
1633216290;869170033930653;0.6;0.6
1633216291;869170033895328;0.2;0.4
1633216295;869170034050733;0.75;0.92
1633216296;869170033930471;0.52;0.65
1633216297;869170034044686;0.3;0.58
1633216300;869170034045121;1.5;2.46
1633216303;869170033930547;0.4;0.87
1633216306;869170033930620;0.7;1.0
1633216307;869170034081928;0.7;1.23
1633216312;869170033935751;0.53;1.05
1633216313;869170033895286;1.32;1.73
1633216315;869170034050550;0.75;1.15
1633216317;869170033930653;0.8;1.13
1633216319;869170034052879;0.7;1.03
1633216319;869170034063280;0.53;0.8
1633216320;869170034086034;0.63;0.87
1633216321;869170033931073;0.23;0.63
1633216330;869170034050733;0.58;1.47
1633216333;869170034044686;0.47;1.13
1633216335;869170033930471;0.17;0.17
1633216341;869170033930620;1.18;1.87
1633216344;869170033930653;0.07;0.23
1633216349;869170033895286;2.17;2.67
1633216350;869170034050550;0.75;1.57
1633216353;869170033895328;0.57;0.63
1633216354;869170034063280;0.18;1.28
1633216355;869170034052879;0.65;1.17
1633216356;869170033931073;0.09;0.96
1633216358;869170034045121;0.93;1.89
1633216362;869170033930810;0.95;1.37
1633216366;869170033930547;0.13;0.2
1633216366;869170034081928;0.72;1.42
1633216368;869170034044686;0.08;0.45
1633216370;869170033930471;0.57;0.57
1633216370;869170034050733;0.6;0.83
1633216371;869170033930653;0.26;0.46
1633216373;869170033935751;0.68;1.15
1633216384;869170033895286;2.13;2.9
1633216385;869170034050550;0.73;1.3
1633216388;869170033895328;0.15;0.85
1633216388;869170034086034;1.06;1.85
1633216390;869170034063280;0.1;0.35
1633216391;869170034052879;0.67;0.97
1633216393;869170033930547;0.17;0.5
1633216393;869170034045121;1.03;1.89
1633216397;869170033930810;0.37;0.4
1633216401;869170034081928;0.8;1.17
1633216403;869170033930620;0.93;1.47
1633216404;869170034044686;0.18;1.37
1633216405;869170033930471;0.3;0.37
1633216407;869170033935751;0.43;0.79
1633216419;869170033931073;0.3;1.32
1633216419;869170033895286;2.27;3.07
1633216420;869170033930653;0.29;1.22
1633216420;869170033930547;0.13;0.27
1633216423;869170034086034;0.92;1.55
1633216423;869170033895328;0.2;0.8
1633216428;869170034045121;0.77;1.57
1633216432;869170033930810;0.42;0.92
1633216436;869170034081928;0.77;1.38
1633216438;869170033930620;0.75;2.28
1633216440;869170034050733;0.62;0.78
1633216442;869170033935751;0.17;0.63
1633216443;869170034050550;0.58;1.05
1633216447;869170033930547;0.23;0.23
1633216447;869170033930653;0.33;0.6
1633216449;869170034052879;0.93;1.7
1633216452;869170034063280;0.08;0.18
1633216454;869170033895286;1.88;2.63
1633216455;869170033931073;0.43;0.9
1633216458;869170033895328;0.28;0.66
1633216458;869170034086034;0.71;1.35
1633216464;869170033930471;0.59;1.51
1633216464;869170034045121;0.73;1.33
1633216465;869170034044686;0.25;0.87
1633216467;869170033930810;0.13;0.13
1633216469;869170033935751;0.35;0.78
1633216471;869170034081928;0.57;1.37
1633216473;869170033930653;0.77;1.03
1633216473;869170033930620;0.63;1.63
1633216474;869170033930547;0.3;0.57
1633216475;869170034050733;0.67;0.77
1633216478;869170034050550;0.28;0.28
1633216487;869170034063280;0.07;0.17
1633216487;869170034052879;0.75;1.1
1633216490;869170033931073;0.07;0.74
1633216493;869170034086034;0.68;0.97
1633216496;869170033935751;0.32;0.38
1633216499;869170033930471;0.1;0.23
1633216500;869170033930653;0.47;0.47
1633216501;869170034044686;0.07;0.8
1633216506;869170034045121;0.87;1.57
1633216508;869170033930620;0.88;1.37
1633216510;869170034050733;0.82;0.92
