1635030004;869170033930653;0.07;0.13
1635030007;869170034063280;0.33;0.82
1635030010;869170034052879;0.82;1.12
1635030011;869170034081928;0.23;0.83
1635030012;869170033930810;1.37;2.42
1635030014;869170033930620;0.35;0.97
1635030015;869170033931073;0.59;1.09
1635030018;869170034050733;0.67;0.67
1635030026;869170034086034;2.38;3.19
1635030027;869170033930547;0.95;1.63
1635030027;869170034044686;0.1;0.95
1635030027;869170033935751;0.17;0.7
1635030030;869170034045121;1.38;2.95
1635030041;869170034063280;0.07;0.52
1635030046;869170034052879;0.75;1.02
1635030047;869170033930810;1.02;1.55
1635030047;869170033930653;0.07;0.3
1635030050;869170033931073;0.98;2.97
1635030050;869170033930620;0.82;1.12
1635030053;869170034050733;0.52;0.52
1635030057;869170034045121;1.38;2.17
1635030061;869170034086034;1.81;2.86
1635030062;869170034044686;0.3;0.8
1635030062;869170033935751;0.17;0.57
1635030062;869170033930547;1.02;2.02
1635030071;869170034081928;0.13;0.33
1635030076;869170034063280;0.27;0.7
1635030082;869170033930810;1.17;1.95
1635030085;869170034045121;1.72;2.53
1635030085;869170033930620;0.63;0.83
1635030096;869170034086034;2.83;3.78
1635030097;869170033935751;0.17;1.23
1635030097;869170033930547;1.51;1.83
1635030097;869170034044686;0.2;0.85
1635030104;869170034052879;0.27;0.47
1635030106;869170034081928;0.25;1.07
1635030111;869170034063280;0.07;0.48
1635030112;869170033931073;0.88;2.37
1635030115;869170034050733;0.63;1.03
1635030120;869170034045121;1.63;2.9
1635030120;869170033930620;0.72;0.88
1635030132;869170034086034;2.45;3.0
1635030132;869170033935751;0.17;0.53
1635030133;869170033930547;0.97;1.6
1635030139;869170033930810;0.88;1.27
1635030141;869170034081928;0.08;0.39
1635030146;869170034063280;0.23;1.3
1635030147;869170033931073;0.7;1.1
1635030148;869170034052879;0.37;0.7
1635030150;869170034050733;0.86;1.68
1635030155;869170033930620;0.57;0.83
1635030155;869170033930653;0.2;0.53
1635030162;869170034044686;0.03;0.43
1635030174;869170034086034;2.63;3.87
1635030176;869170034081928;0.2;0.53
1635030177;869170034045121;1.5;2.67
1635030182;869170033930810;1.2;1.53
1635030182;869170033931073;0.64;1.49
1635030184;869170034052879;0.43;1.01
